0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.216524605341112236e-22,2.572373401307293580e-03,-2.873681287925141520e-03,3.013078866178489157e-04,-1.878754403298771958e-22,-9.600327385944871504e-19
-6.571461455000249597e-07,7.717120203921882041e-03,-8.621043863775424559e-03,9.037032723914166640e-04,-6.571461455000241127e-07,2.203874621265445337e-07
-4.600015469217543579e-06,1.543416052797984446e-02,-1.724181809784494646e-02,1.806114869451174408e-03,-4.600015469217541885e-06,1.542700413928315267e-06
-1.642839889578648791e-05,2.572298385939669058e-02,-2.873431711287539533e-02,3.005823898521136316e-03,-1.642839889578529529e-05,5.509354957570566593e-06
-4.271189889650397564e-05,3.858199113108868455e-02,-4.309330043657789294e-02,4.496987236652347925e-03,-4.271189889644542873e-05,1.432206883606279191e-05
-9.198527280763610836e-05,5.400753349699875111e-02,-6.030686026767594077e-02,6.268489875665985388e-03,-9.198527280649606978e-05,3.083689499506642184e-05
-1.747373836261330619e-04,7.199265953046091182e-02,-8.035236515575104599e-02,8.301152866976751685e-03,-1.747373836143754856e-04,5.855275814692416456e-05
-3.033897038793358309e-04,9.252559751427910650e-02,-1.031915406439338490e-01,1.056435364562030056e-02,-3.033897037983533012e-04,1.015894828895312239e-04
-4.922597479568535618e-04,1.155880230757802135e-01,-1.287648374816149910e-01,1.301216373789608471e-02,-4.922597475355713036e-04,1.646506619894155322e-04
-7.575048788715808617e-04,1.411531947502235040e-01,-1.569853361751831489e-01,1.557917483415594689e-02,-7.575048770913160156e-04,2.529665656829556408e-04
-1.117043017237507718e-03,1.691840786138283925e-01,-1.877325552896063343e-01,1.817626365800461066e-02,-1.117043010832895851e-03,3.722129274443436745e-04
-1.590449233535341962e-03,1.996316216656572051e-01,-2.208466527642496957e-01,2.068662766272546735e-02,-1.590449213280271338e-03,5.284031502561382498e-04
-2.198831221116371790e-03,2.324333617209312086e-01,-2.561236051776545897e-01,2.296248820624025369e-02,-2.198831163495322365e-03,7.277544379328364232e-04
-2.964692040362811726e-03,2.675125657431677295e-01,-2.933119809125601107e-01,2.482288057699453404e-02,-2.964691890384515017e-03,9.765324766865363885e-04
-3.911794546620337223e-03,3.047780558535553297e-01,-3.321118516998172177e-01,2.605290666961859389e-02,-3.911794184779858637e-03,1.280884068652104546e-03
-5.065047233397543085e-03,3.441248060650538565e-01,-3.721761918721882001e-01,2.640470265500680785e-02,-5.065046415946636640e-03,1.646671599900574254e-03
-6.450434181165727934e-03,3.854352787386284285e-01,-4.131148082802706401e-01,2.560017868671625452e-02,-6.450432437771611363e-03,2.079326179744106582e-03
-8.095010979883923707e-03,4.285813385039023427e-01,-4.545004804955601330e-01,2.333535528271348664e-02,-8.095007446358193012e-03,2.583736595973827252e-03
-1.002698337393191468e-02,4.734264647602115517e-01,-4.958766570004910501e-01,1.928590655706717560e-02,-1.002697652992674479e-02,3.164188369385877858e-03
-1.227587677575454721e-02,5.198279143265378544e-01,-5.367658383499126495e-01,1.311338089922875483e-02,-1.227586404803147728e-02,3.824361567192120608e-03
-1.487279473096172165e-02,5.676384835065766410e-01,-5.766777403550213954e-01,4.471541128501760332e-03,-1.487277191177172227e-02,4.567388931213132129e-03
-1.785075544269982759e-02,6.167075833833791654e-01,-6.151164708331335884e-01,-6.987651067532046900e-03,-1.785071585947078238e-02,5.395968982238319445e-03
-2.124508976837498689e-02,6.668814537253310304e-01,-6.515862199095031615e-01,-2.160872156008772360e-02,-2.124502312448089611e-02,6.312523516413513086e-03
-2.509388290894968426e-02,7.180024697621376628e-01,-6.855952749115350464e-01,-3.972817124873042477e-02,-2.509377369467273577e-02,7.319386005221976271e-03
-2.943844551614421823e-02,7.699076148345075365e-01,-7.166584495033561097e-01,-6.167073430192536454e-02,-2.943827086243546581e-02,8.419006676067637349e-03
-3.432380774084821395e-02,8.224262837989804176e-01,-7.442982139451910228e-01,-8.774627238378440719e-02,-3.432353455394949321e-02,9.614160694925938042e-03
-3.979924141971947354e-02,8.753776429751924937e-01,-7.680449150134429637e-01,-1.182471306257679988e-01,-3.979882258904601788e-02,1.090814689121138818e-02
-4.591883115533720860e-02,9.285678075846226509e-01,-7.874364930860346945e-01,-1.534457981863658338e-01,-4.591820056576587789e-02,1.230496499147407628e-02
-5.274213504913236039e-02,9.817871163428443237e-01,-8.020180670110309551e-01,-1.935927718321569790e-01,-5.274120104532986630e-02,1.380945882413781717e-02
-6.033500121123628462e-02,1.034807794065919051e+00,-8.113416940999379490e-01,-2.389145944116183029e-01,-6.033363804580102463e-02,1.542741123991035225e-02
-6.877063769844513064e-02,1.087382303094805547e+00,-8.149665490551551983e-01,-2.896121116828578312e-01,-6.876867433206464153e-02,1.716557365907007623e-02
-7.813107117442769090e-02,1.139242696408846456e+00,-8.124597239145477934e-01,-3.458590423880293363e-01,-7.812827656170985569e-02,1.903160945281861388e-02
-8.850917132646182739e-02,1.190101301333674089e+00,-8.033978519700447629e-01,-4.078009692044418100e-01,-8.850523498085841045e-02,2.103392601644083620e-02
-1.000114579629689526e-01,1.239653085331628324e+00,-7.873698262069476206e-01,-4.755548109891685749e-01,-1.000059640978029074e-01,2.318136539434162424e-02
-1.127619319181095009e-01,1.287580090370780583e+00,-7.639810493778675937e-01,-5.492087031030045141e-01,-1.127543247382444269e-01,2.548271720035440516e-02
-1.269071487924921249e-01,1.333558380603796722e+00,-7.328599616422227792e-01,-6.288219594123829470e-01,-1.268966854749089546e-01,2.794600920830186269e-02
-1.426226180985725456e-01,1.377268042890620769e+00,-6.936680924578916274e-01,-7.144243791309723424e-01,-1.426083045653183112e-01,3.057751868792170022e-02
-1.601202062197289167e-01,1.418406912718856994e+00,-6.461156051900180941e-01,-8.060135649101822786e-01,-1.601007089709797215e-01,3.338043023107020724e-02
-1.796552046413505133e-01,1.456708814767353477e+00,-5.899851667679700817e-01,-9.035481596426009343e-01,-1.796287300025135314e-01,3.635304682742154098e-02
-2.015293399147229936e-01,1.491966983705314442e+00,-5.251675609710479975e-01,-1.006934189616532027e+00,-2.014934713798614552e-01,3.948645894352306035e-02
-2.260807201059528149e-01,1.524062332480321302e+00,-4.517114894918271562e-01,-1.116001691357537906e+00,-2.260322090497369207e-01,4.276165146139098566e-02
-2.536410309035806998e-01,1.552992965508705359e+00,-3.698844734506075982e-01,-1.230471153496783820e+00,-2.535755562202587909e-01,4.614633496825234354e-02
-2.844227799657099154e-01,1.578893811077718201e+00,-2.802269341607577235e-01,-1.349916885479510720e+00,-2.843347504235322898e-01,4.959263283650316989e-02
-3.182868113524289222e-01,1.602024667913440448e+00,-1.835576885693941396e-01,-1.473748190888034104e+00,-3.181694097363181317e-01,5.303842972947443724e-02
-3.543923161258381027e-01,1.622709484759563781e+00,-8.088897382657296575e-02,-1.601234200492599902e+00,-3.542381443587548362e-01,5.641671654235742850e-02
-3.909617032534695169e-01,1.641274980568688591e+00,2.667550078947635017e-02,-1.731546878097083075e+00,-3.907642940727558689e-01,5.967358449074482846e-02
-4.256714346907958246e-01,1.658140603636176102e+00,1.377795314564699558e-01,-1.863691061069054022e+00,-4.254270681050579261e-01,6.278133133766924945e-02
-4.567284336100900233e-01,1.674087367449377473e+00,2.503253490875502196e-01,-1.996282519381887610e+00,-4.564367696656902451e-01,6.572733907623730387e-02
-4.835993492737571398e-01,1.690356647838136661e+00,3.613276872013914121e-01,-2.127504012743816286e+00,-4.832623187975918500e-01,6.849105114839683373e-02
-5.067174316827740554e-01,1.708348441035454357e+00,4.675709752729439450e-01,-2.255473714133540142e+00,-5.063376490833171317e-01,7.104118638341530567e-02
-5.268210026576609639e-01,1.729217245235062039e+00,5.664517056817964802e-01,-2.378696388791532446e+00,-5.264008510801048146e-01,7.335070329802806377e-02
-5.445705187682298165e-01,1.753681979148328463e+00,6.563391336205837145e-01,-2.496237506197264810e+00,-5.441119326539856083e-01,7.540742602089237079e-02
-5.604560589228841927e-01,1.782051406427118900e+00,7.364655685981055244e-01,-2.607634586922054964e+00,-5.599606200342764906e-01,7.721429830551239382e-02
-5.748205400389831965e-01,1.814334440896060441e+00,8.066478035828779092e-01,-2.712722399422582420e+00,-5.742896375561930000e-01,7.878488675356051796e-02
-5.879016884862297010e-01,1.850347163145068530e+00,8.670387653389496352e-01,-2.811486264574352578e+00,-5.873366568461021453e-01,8.013884549646449473e-02
-5.998656794877181841e-01,1.889790024519669709e+00,9.179633443661254777e-01,-2.903971562019334485e+00,-5.992678990519526572e-01,8.129874910085620188e-02
-6.108304299073480381e-01,1.932297807442321380e+00,9.598255865535371134e-01,-2.990238753449390607e+00,-6.102013943241119120e-01,8.228813280134496255e-02
-6.208814534891132775e-01,1.977471304830227039e+00,9.930616208725533411e-01,-3.070346707714217249e+00,-6.202228095015568377e-01,8.313028776463333991e-02
-6.300828638505713286e-01,2.024898080435871606e+00,1.018118151537451999e+00,-3.144351136725568985e+00,-6.293964281870224609e-01,8.384747718996371502e-02
-6.384851523431188669e-01,2.074166877024230526e+00,1.035443918205702252e+00,-3.212309903433457681e+00,-6.377729096318358604e-01,8.446039285985364187e-02
-6.461306886709484720e-01,2.124878135084681041e+00,1.045487060743417018e+00,-3.274290503296052979e+00,-6.453947742836658730e-01,8.498777299434447097e-02
-6.530575136169493033e-01,2.176651822874895448e+00,1.048694710128061036e+00,-3.330377202515197421e+00,-6.523001855400639704e-01,8.544615283145372275e-02
-6.593018066330851301e-01,2.229133121978533083e+00,1.045513048440354309e+00,-3.380676605985543315e+00,-6.585254105252102974e-01,8.584973735632242531e-02
-6.648993264060566455e-01,2.281996224060951484e+00,1.036387125884415283e+00,-3.425321190795346471e+00,-6.641062577469448724e-01,8.621038663050069328e-02
-6.698860821938276144e-01,2.334946406295336452e+00,1.021760266400262296e+00,-3.464470794597386938e+00,-6.690787488543222805e-01,8.653769876371644743e-02
-6.742984654691346336e-01,2.387720558525540326e+00,1.002073153983118914e+00,-3.498312310183903762e+00,-6.734792532357160022e-01,8.683916991584425538e-02
-6.781730406645255504e-01,2.440086371805830545e+00,9.777627932597786620e-01,-3.527057972509080042e+00,-6.773442833774174776e-01,8.712040774221335715e-02
-6.815461573295801267e-01,2.491840432164517782e+00,9.492615509121300477e-01,-3.550942670799995149e+00,-6.807101124708742068e-01,8.738537508378024787e-02
-6.844535063864927160e-01,2.542805481151491076e+00,9.169964500104932359e-01,-3.570220702958823988e+00,-6.836123362736742370e-01,8.763664383325940610e-02
-6.869297048025836405e-01,2.592827103539433686e+00,8.813888308672143124e-01,-3.585162332760852166e+00,-6.860854630441366453e-01,8.787564362638417004e-02
-6.890079596116471805e-01,2.641770086297105191e+00,8.428544231082276683e-01,-3.596050428861668369e+00,-6.881625821656579545e-01,8.810289516327546311e-02
-6.907198358457413701e-01,2.689514667921833802e+00,8.018038016928022982e-01,-3.603177371281794272e+00,-6.898751358644136245e-01,8.831822268753493355e-02
-6.920951339209587827e-01,2.735952869642112262e+00,7.586431286659996998e-01,-3.606842315610803151e+00,-6.912527995271632308e-01,8.852094392308003379e-02
-6.931618694765051547e-01,2.780985074565010429e+00,7.137750153825174193e-01,-3.607348814910270374e+00,-6.923234636657898955e-01,8.871003837811036741e-02
-6.939463411001173254e-01,2.824516999839768339e+00,6.675992803797723418e-01,-3.605002719932174138e+00,-6.931133030615170831e-01,8.888429636629154029e-02
-6.944732671737087193e-01,2.866457189833291341e+00,6.205133320064539770e-01,-3.600110215290008409e+00,-6.936469144516926866e-01,8.904245147719017095e-02
-6.947659708626843234e-01,2.906715141831911708e+00,5.729118819342756685e-01,-3.592975808974698815e+00,-6.939475019247481891e-01,8.918329871858936275e-02
-6.948465911110083271e-01,2.945200154209830501e+00,5.251857089261123823e-01,-3.583900082720412605e+00,-6.940370880304779222e-01,8.930579936017964127e-02
-6.947362969877313166e-01,2.981820953551540310e+00,4.777192560691162493e-01,-3.573177039086163465e+00,-6.939367280920956116e-01,8.940917189430763745e-02
-6.944554829866080858e-01,3.016486106262433964e+00,4.308869694764673741e-01,-3.561090952947897570e+00,-6.936667054514831232e-01,8.949296683924205797e-02
-6.940239244421954057e-01,3.049105150418746302e+00,3.850484708429765535e-01,-3.547912748308073017e+00,-6.932466869220543781e-01,8.955712177288308040e-02
-6.934608757621922859e-01,3.079590301021986942e+00,3.405428793791237529e-01,-3.533896061787463072e+00,-6.926958212320765140e-01,8.960199246095407188e-02
-6.927851000965674633e-01,3.107858501079216129e+00,2.976828173679699208e-01,-3.519273293834429328e+00,-6.920327691250508506e-01,8.962835660105225588e-02
-6.920148271210020408e-01,3.133833532854856330e+00,2.567487893983658176e-01,-3.504252049980527417e+00,-6.912756617977792173e-01,8.963738864764372871e-02
-6.911676446996891654e-01,3.157447888533117197e+00,2.179846628214415216e-01,-3.489012401752518588e+00,-6.904419934018052318e-01,8.963060712430938326e-02
-6.902603385335521757e-01,3.178644138299099087e+00,1.815948677428652069e-01,-3.473705331517780603e+00,-6.895484616412694834e-01,8.960979909252216047e-02
-6.893086996264435884e-01,3.197375621481878927e+00,1.477436945900657550e-01,-3.458452576941717371e+00,-6.886107762090230011e-01,8.957692916334314415e-02
-6.883273212827089038e-01,3.213606402120960492e+00,1.165567545029256719e-01,-3.443347895542316461e+00,-6.876434566850876395e-01,8.953404186997836189e-02
-6.873294052788674335e-01,3.227310545143288856e+00,8.812436240251961261e-02,-3.428459578588920920e+00,-6.866596394692241478e-01,8.948316603885553278e-02
-6.863265918311438618e-01,3.238470857263463287e+00,6.250637512822024289e-02,-3.413833901233175983e+00,-6.856709083269247884e-01,8.942622818957259023e-02
-6.853288216320092552e-01,3.247077283476659026e+00,3.973790489996729264e-02,-3.399499126361664292e+00,-6.846871568102287364e-01,8.936497952593408511e-02
-6.843442321475784462e-01,3.253125155521133127e+00,1.983532969843664756e-02,-3.385469682357900023e+00,-6.837164847593267814e-01,8.930093843628662820e-02
-6.833790856385514312e-01,3.256613463432786126e+00,2.802106335520505864e-03,-3.371750190454349205e+00,-6.827651263790787128e-01,8.923534815885389437e-02
-6.824377234107048551e-01,3.257543279975475325e+00,-1.136598251882330393e-02,-3.358339099210100542e+00,-6.818374044360352437e-01,8.916914768891648357e-02
-6.815225394961001992e-01,3.255916423590241138e+00,-2.267638629244714960e-02,-3.345231768166657904e+00,-6.809357038173078358e-01,8.910295316001268229e-02
-6.806339668984114910e-01,3.251734407497013368e+00,-3.113627877808423927e-02,-3.332422914142971315e+00,-6.800604576204198892e-01,8.903704670308494606e-02
-6.797704702258912102e-01,3.244997694891734508e+00,-3.675003567593671666e-02,-3.319908384749681307e+00,-6.792101396263251489e-01,8.897136998921517659e-02
-6.789285395841175852e-01,3.235705263359135664e+00,-3.951770211944368588e-02,-3.307686253935679055e+00,-6.783812580485227839e-01,8.890552011333680005e-02
-6.781026817441916377e-01,3.223854474084876909e+00,-3.943443568053378590e-02,-3.295757247002802259e+00,-6.775683465870607769e-01,8.883874604367715533e-02
-6.772854057088925073e-01,3.209441240725925848e+00,-3.649091067397586957e-02,-3.284124502456540196e+00,-6.767639499160260641e-01,8.876994446535579897e-02
-6.764672008382457413e-01,3.192460496256449787e+00,-3.067468153153200469e-02,-3.272792670537948645e+00,-6.759586017656382673e-01,8.869765445470625953e-02
-6.756365066978594625e-01,3.172906961249279956e+00,-2.197251906017977027e-02,-3.261766338347888539e+00,-6.751407947558805134e-01,8.862005103447688492e-02
-6.747796748150962642e-01,3.150776221488449824e+00,-1.037374628227527920e-02,-3.251047764020507991e+00,-6.742969421542411856e-01,8.853493829667337389e-02
-6.738809236192310204e-01,3.126066124085393305e+00,4.125397174621885793e-03,-3.240633902460469784e+00,-6.734113328149130551e-01,8.843974345734378906e-02
-6.729222890099678667e-01,3.098778496720399289e+00,2.151634961832730314e-02,-3.230512718163605523e+00,-6.724660817184264783e-01,8.833151392724292172e-02
-6.718835741706314924e-01,3.068921181366594197e+00,4.177181213287939343e-02,-3.220658812377608538e+00,-6.714410796961031158e-01,8.820692020936053701e-02
-6.707423032195344303e-01,3.036510349117388596e+00,6.483843475244201182e-02,-3.211028447758066839e+00,-6.703139468953039914e-01,8.806226807746629637e-02
-6.694736837133273832e-01,3.001573024765879172e+00,9.062883584550332494e-02,-3.201554137123284072e+00,-6.690599949586427675e-01,8.789352388311967579e-02
-6.680505823445741509e-01,2.964149699310651087e+00,1.190133467332065431e-01,-3.192139072388123555e+00,-6.676522022203594808e-01,8.769635673634951223e-02
-6.664435157638649576e-01,2.924296850810838233e+00,1.498120580613155062e-01,-3.182651795080674528e+00,-6.660612038199599239e-01,8.746620040760261228e-02
-6.646206537140681991e-01,2.882089140504285218e+00,1.827879199437882352e-01,-3.172921628780192016e+00,-6.642552939086830976e-01,8.719833582751708445e-02
-6.625478243582220150e-01,2.837621019912013764e+00,2.176417616515042563e-01,-3.162735471534715792e+00,-6.622004298460901772e-01,8.688799189578984283e-02
-6.601885023037901146e-01,2.791007497343107158e+00,2.540100848607748096e-01,-3.151836540972573264e+00,-6.598602189398693474e-01,8.653045815905073546e-02
-6.575037498382174661e-01,2.742383886321530184e+00,2.914662934369710023e-01,-3.139925541249557028e+00,-6.571958583284851496e-01,8.612119844996296569e-02
-6.544520735963119673e-01,2.691904496822613346e+00,3.295256389047835910e-01,-3.126664470231131254e+00,-6.541659903357538441e-01,8.565595090344951812e-02
-6.509891547067661044e-01,2.639740412065405994e+00,3.676536368394658361e-01,-3.111682941251916468e+00,-6.507264314564430441e-01,8.513079815242151349e-02
-6.470674117888064458e-01,2.586076674459964586e+00,4.052771661064892283e-01,-3.094586534000602462e+00,-6.468297344330713461e-01,8.454219289626804801e-02
-6.426353622063413207e-01,2.531109328914427081e+00,4.417970540272461721e-01,-3.074966412212972955e+00,-6.424245488759217082e-01,8.388692854589152592e-02
-6.376367544631512674e-01,2.475042796430657166e+00,4.766008012609608269e-01,-3.052409331884398114e+00,-6.374547533013792400e-01,8.316205138246293704e-02
-6.320094485718128485e-01,2.418087963569857557e+00,5.090742505105714244e-01,-3.026507237935305294e+00,-6.318583353697596605e-01,8.236471802534651998e-02
-6.256840165076639204e-01,2.360461198201971644e+00,5.386113919734504263e-01,-2.996865870283217603e+00,-6.255659923657225230e-01,8.149200836686192051e-02
-6.185820174576304176e-01,2.302384286746053998e+00,5.646219973251026536e-01,-2.963112089923082948e+00,-6.184994065808376851e-01,8.054070851229491734e-02
-6.106138699635749179e-01,2.244085082039977586e+00,5.865372480033744784e-01,-2.924899906054278187e+00,-6.105691176982560586e-01,7.950708058742143869e-02
-6.016761935410361861e-01,2.185798486405322816e+00,6.038138829530875773e-01,-2.881915380233745161e+00,-6.016718648329423269e-01,7.838663717861246716e-02
-5.916484240469971345e-01,2.127767280538474193e+00,6.159376114277789194e-01,-2.833880689246010665e+00,-5.916872026505476390e-01,7.717393851924266024e-02
-5.803884174631784854e-01,2.070242235960368937e+00,6.224266487604938058e-01,-2.780557667380884723e+00,-5.804731064387002037e-01,7.586243094150522948e-02
-5.677266438294151785e-01,2.013480897772971456e+00,6.228362989888348578e-01,-2.721751164508365850e+00,-5.678601680768450288e-01,7.444434559570939358e-02
-5.534584396548890561e-01,1.957744375238945400e+00,6.167655973442831563e-01,-2.657312598293888328e+00,-5.536438513379042803e-01,7.291067622822949845e-02
-5.373336528508420029e-01,1.903291415489754890e+00,6.038671976231129168e-01,-2.587144191980410124e+00,-5.375741403530225337e-01,7.125125209266873483e-02
-5.190429457977273620e-01,1.850368959882241704e+00,5.838619742756705477e-01,-2.511204602348925174e+00,-5.193418459203527071e-01,6.945491337423996547e-02
-4.982002102318143777e-01,1.799198329625479431e+00,5.565601596091689363e-01,-2.429516944188435001e+00,-4.985610209228970024e-01,6.750977515446289490e-02
-4.743214973462579476e-01,1.749956295013655794e+00,5.218909997202393347e-01,-2.342180489399636745e+00,-4.747478828613547197e-01,6.540351870060528983e-02
-4.468038517784468922e-01,1.702750954293982488e+00,4.799421011663994041e-01,-2.249387167026078771e+00,-4.472996209968159165e-01,6.312355015787167456e-02
-4.149154867455033258e-01,1.657594626666882398e+00,4.310057847825945476e-01,-2.151442362929919305e+00,-4.154845033860379289e-01,6.065667388600086418e-02
-3.778282564461544757e-01,1.614382201022935170e+00,3.756181563136955504e-01,-2.048784000490950774e+00,-3.784742000403782392e-01,5.798760287869962615e-02
-3.347641865693047336e-01,1.572897578693876364e+00,3.145490653723322927e-01,-1.941980197189168811e+00,-3.354900232869793553e-01,5.509529692134128298e-02
-2.853874500148486648e-01,1.532894158638846482e+00,2.486541649739994475e-01,-1.831661562256535092e+00,-2.861944309376781015e-01,5.194666829801774383e-02
-2.305613255333012479e-01,1.494301616654203579e+00,1.784814887487392587e-01,-1.718331458539663181e+00,-2.314474777061080457e-01,4.849143733696167913e-02
-1.731998566629170955e-01,1.457500194872197063e+00,1.037278176626869886e-01,-1.602091632766561524e+00,-1.741585961876615518e-01,4.467254734939647004e-02
-1.180592886603596958e-01,1.423313821107757171e+00,2.320994932552049306e-02,-1.482606690856396403e+00,-1.190797205914980172e-01,4.046893619697431582e-02
-6.958194253116749273e-02,1.392396909082597389e+00,-6.395997312001358570e-02,-1.359678044785462170e+00,-7.065166313835516410e-02,3.594495719163168235e-02
-2.967091320631968371e-02,1.364527094175453703e+00,-1.569289621405434432e-01,-1.233994560822650133e+00,-3.077930481269715995e-02,3.124185353657855241e-02
2.264667001491131593e-03,1.338576013902048611e+00,-2.529909230916014273e-01,-1.107211734932328051e+00,1.125036147041916235e-03,2.651912705773450118e-02
2.789241197113465770e-02,1.313006032648620813e+00,-3.486018238900372990e-01,-9.814164865063288445e-01,2.672615965485851050e-02,2.191042255323737836e-02
4.888284013024513097e-02,1.286366084038315094e+00,-4.404344204990287559e-01,-8.585518784762875555e-01,4.769268283974057582e-02,1.751023088065256292e-02
6.652368557199300758e-02,1.257565179203637751e+00,-5.259632471794639663e-01,-7.400970539054174679e-01,6.531119764756251889e-02,1.337588249299560307e-02
8.170720837801469238e-02,1.225937310754884102e+00,-6.035859518673171165e-01,-6.270105085059199945e-01,8.047330213838399526e-02,9.534821153013567710e-03
9.502747587173443478e-02,1.191184187281054463e+00,-6.724723712679301357e-01,-5.198283339770406464e-01,9.377267628179876413e-02,5.993151270078947435e-03
1.068777652638455700e-01,1.153277851268329490e+00,-7.323331122664198389e-01,-4.188039804962400137e-01,1.056023646540070332e-01,2.743217596008524269e-03
1.175214817015619306e-01,1.112370280301261172e+00,-7.832170183478838199e-01,-3.240251945495208341e-01,1.162256297340958089e-01,-2.307473403624716105e-04
1.271386616965287375e-01,1.068725183922818678e+00,-8.253695179580674557e-01,-2.354908577177943219e-01,1.258224204886971287e-01,-2.948840853633181817e-03
1.358555773533108857e-01,1.022670941741739004e+00,-8.591450989725447629e-01,-1.531536676112708883e-01,1.345189570827519387e-01,-5.433082672748450366e-03
1.437636577705919405e-01,9.745690406260563154e-01,-8.849572074117070253e-01,-7.694009867242626588e-02,1.424066406182248890e-01,-7.705895350323002310e-03
1.509317790340965193e-01,9.247928012787293151e-01,-9.032509495609952754e-01,-6.757349070686702319e-03,1.495543356205739083e-01,-9.789129468124820738e-03
1.574143635392822593e-01,8.737127998103801918e-01,-9.144886254407915693e-01,5.750616508697255214e-02,1.560164641797992524e-01,-1.170342845421093111e-02
1.632567393323219596e-01,8.216867944211750929e-01,-9.191420472365514627e-01,1.159828093218856770e-01,1.618383615189431524e-01,-1.346782048028581126e-02
1.684986451074063363e-01,7.690528892962940066e-01,-9.176882411363199710e-01,1.688280348179850288e-01,1.670597781618565481e-01,-1.509947676106251739e-02
1.731764517347874066e-01,7.161251898215443834e-01,-9.106067428993219748e-01,2.162219101610738381e-01,1.717170993261093181e-01,-1.661360051455056802e-02
1.773244929481786469e-01,6.631914652854777881e-01,-8.983776214516892011e-01,2.583694750186459888e-01,1.758446740222654181e-01,-1.802342094334345377e-02
1.809757901418733161e-01,6.105124508743229317e-01,-8.814798645487028628e-01,2.954998970038054673e-01,1.794755387065460062e-01,-1.934026998414720144e-02
1.841623838131793423e-01,5.583224652257076093e-01,-8.603900080749126156e-01,3.278646171034759749e-01,1.826417479376375441e-01,-2.057372091495706518e-02
1.869154297852472502e-01,5.068310371905886402e-01,-8.355809918187495633e-01,3.557347542317537137e-01,1.853744700971373671e-01,-2.173176941937945278e-02
1.892651745349528125e-01,4.562252483685261817e-01,-8.075212436920954362e-01,3.793980478481201457e-01,1.877039624303132592e-01,-2.282104005989210593e-02
1.912408880322197247e-01,4.066725156536153962e-01,-7.766739703272090845e-01,3.991555787365848040e-01,1.896595037542093687e-01,-2.384700415777009364e-02
1.928708035782863428e-01,3.583235623183717578e-01,-7.434965889404725470e-01,4.153184438149050139e-01,1.912693342711559719e-01,-2.481419834555191953e-02
1.941820916759548488e-01,3.113153557265718741e-01,-7.084401890434155469e-01,4.282044878316904613e-01,1.925606294817476249e-01,-2.572643605918554024e-02
1.952008782677715770e-01,2.657738226899832301e-01,-6.719488742289023708e-01,4.381351257965207524e-01,1.935595185044544086e-01,-2.658700661693435413e-02
1.959523058209568791e-01,2.218161887095512763e-01,-6.344588128565022966e-01,4.454322348544354493e-01,1.942911452611621181e-01,-2.739885812141357180e-02
1.964606277528699041e-01,1.795528251202255232e-01,-5.963968297287228770e-01,4.504150605422280185e-01,1.947797630108489830e-01,-2.816476123078087007e-02
1.967493217428110674e-01,1.390885297166899459e-01,-5.581784049063897024e-01,4.533970750044680753e-01,1.950488477720643821e-01,-2.888745103862404989e-02
1.968412049805778052e-01,1.005232130227449033e-01,-5.202050135804680009e-01,4.546827457598162647e-01,1.951212136843316902e-01,-2.956974415873816348e-02
1.967585340419822360e-01,6.395201392897165160e-02,-4.828608396654747725e-01,4.545642206640152505e-01,1.950191130015821173e-01,-3.021462797924403393e-02
1.965230737181760112e-01,2.946492234986806263e-02,-4.465090147440539114e-01,4.533180000230440099e-01,1.947643050488777894e-01,-3.082531928389473444e-02
1.961561226329703311e-01,-2.853962934289799858e-03,-4.114876536304217236e-01,4.512017368782659799e-01,1.943780819809111104e-01,-3.140529031096719881e-02
1.956784885574676114e-01,-3.292737428208405981e-02,-3.781060522375288002e-01,4.484513638160588789e-01,1.938812442543646763e-01,-3.195826193484879729e-02
1.951104123651374311e-01,-6.068582767902096914e-02,-3.466414565746792631e-01,4.452787717440907511e-01,1.932940247575047898e-01,-3.248816587859363475e-02
1.944714456555397264e-01,-8.606841035935494655e-02,-3.173367859382780209e-01,4.418702509017051194e-01,1.926359666225569978e-01,-3.299908032748092440e-02
1.937802921787298016e-01,-1.090232610927027723e-01,-2.903995970733244669e-01,4.383858452377910053e-01,1.919257648476975775e-01,-3.349514549780210904e-02
1.930546264414559066e-01,-1.295076562276592513e-01,-2.660024263367761765e-01,4.349596785486210537e-01,1.911810851030002478e-01,-3.398046712005534792e-02
1.923109038262572068e-01,-1.474876794334604446e-01,-2.442844750415452959e-01,4.317012040589135458e-01,1.904183740444373718e-01,-3.445901610437791113e-02
1.915641753168402794e-01,-1.629375141421366135e-01,-2.253544448579171688e-01,4.286972310109781192e-01,1.896526742233911322e-01,-3.493453184010272133e-02
